ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,CustomerTenure,Age,TotalChildren,TotalSpending,TotalPurchases,CampaignAcceptedTotal,Cluster
10120,1955,Graduation,Together,38946.0,0,1,2013-10-24,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,3,11,0,248,59,1,257,12,0,0
6327,1967,Graduation,Together,65777.0,0,0,2013-12-19,87,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,3,11,0,192,47,0,1146,17,0,3
10142,1976,PhD,Divorced,66476.0,0,1,2013-03-07,99,372,18,126,47,48,78,2,5,2,11,4,0,0,0,0,0,0,3,11,0,479,38,1,689,20,0,3
9826,1972,PhD,Single,86857.0,0,0,2012-09-12,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,3,11,1,655,42,0,2114,22,0,3
1501,1982,PhD,Married,160803.0,0,0,2012-08-04,21,55,16,1622,17,3,4,15,0,28,1,0,0,0,0,0,0,0,3,11,0,694,32,0,1717,44,0,2
10767,1989,PhD,Together,77845.0,0,0,2014-05-16,40,760,40,480,0,40,26,1,3,5,12,1,0,0,1,1,0,0,3,11,0,44,25,0,1346,21,2,2
7279,1969,PhD,Together,69476.0,0,0,2013-09-30,3,260,86,559,63,9,67,1,4,6,4,2,0,0,0,0,0,0,3,11,0,272,45,0,1044,15,0,3
7230,1960,PhD,Divorced,50611.0,0,1,2012-10-04,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,3,11,1,633,54,1,493,22,1,1
143,1970,Graduation,Single,61209.0,0,0,2013-08-25,73,466,0,224,119,49,99,1,5,3,4,2,0,0,0,0,0,0,3,11,0,308,44,0,957,13,0,3
450,1958,Master,Together,42315.0,0,1,2013-07-12,90,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,3,11,0,352,56,1,270,12,0,0
9316,1952,Basic,Together,13084.0,0,0,2013-11-02,29,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,239,62,0,29,5,0,0
6379,1949,Master,Widow,47570.0,1,1,2013-05-29,3,67,1,20,0,2,31,3,2,2,2,7,0,0,0,0,0,0,3,11,1,396,65,2,121,9,0,0
9239,1961,Master,Married,61923.0,0,2,2013-07-26,94,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0,3,11,0,338,53,2,126,8,0,0
8315,1995,Graduation,Single,34824.0,0,0,2014-03-26,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,95,19,0,23,4,0,0
2868,1949,PhD,Single,26518.0,1,1,2013-04-08,33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,0,3,11,1,447,65,2,57,8,0,0
10888,1961,Graduation,Single,45938.0,0,0,2013-11-03,46,273,11,178,62,83,29,2,8,4,6,6,0,0,0,0,0,0,3,11,0,238,53,0,636,20,0,3
1277,1960,Graduation,Together,78468.0,0,0,2014-04-09,29,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,3,11,0,81,54,0,1004,28,1,3
9977,1973,Graduation,Divorced,78901.0,0,1,2013-09-17,99,321,11,309,33,26,34,3,9,3,5,4,0,0,0,0,0,0,3,11,0,285,41,1,734,20,0,3
10196,1978,Graduation,Married,71427.0,2,0,2014-03-12,26,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,3,11,0,109,36,2,614,20,0,3
6384,1978,Graduation,Divorced,71022.0,0,1,2014-02-11,30,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,3,11,0,138,36,1,1453,21,1,3
8029,1988,Master,Single,90247.0,0,0,2014-04-29,27,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,0,3,11,1,61,26,0,1621,15,3,2
968,1968,Master,Divorced,41335.0,1,0,2013-12-26,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,3,11,0,185,46,1,187,12,0,0
6988,1986,Graduation,Married,71952.0,1,0,2013-01-10,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,3,11,0,535,28,1,1443,22,2,2
4472,1970,PhD,Divorced,35682.0,1,0,2014-06-27,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,3,11,0,2,44,1,57,6,0,0
6991,1951,Graduation,Divorced,43185.0,0,1,2013-04-10,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,3,11,0,445,63,1,637,20,0,1
3336,1948,PhD,Together,66375.0,0,1,2013-11-21,96,712,0,45,0,0,191,3,2,4,5,7,1,0,0,0,0,0,3,11,0,220,66,1,948,14,1,1
4301,1971,Master,Married,35178.0,1,0,2013-01-10,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,3,11,1,535,43,1,59,5,1,0
1940,1986,Graduation,Married,25252.0,1,0,2013-07-12,26,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,3,11,0,352,28,1,18,4,0,0
1272,1965,Master,Single,55250.0,0,1,2012-10-21,49,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,3,11,0,616,49,1,903,26,0,1
1388,1975,Graduation,Single,33249.0,1,0,2013-02-20,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,3,11,0,494,39,1,112,8,0,0
1044,1953,Graduation,Together,58398.0,0,0,2013-05-14,44,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,3,11,0,411,61,0,596,20,0,3
6969,1982,Graduation,Together,50272.0,1,0,2013-08-07,75,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,3,11,0,326,32,1,233,13,0,0
10479,1975,PhD,Married,76618.0,0,0,2012-12-07,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,3,11,0,569,39,0,1511,11,0,3
3619,1960,2n Cycle,Divorced,87305.0,0,0,2012-09-23,19,345,25,501,63,138,80,1,5,3,8,2,0,0,1,0,0,0,3,11,1,644,54,0,1152,17,1,3
1715,1978,Graduation,Together,25851.0,1,0,2013-02-11,45,9,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0,3,11,0,503,36,1,48,7,0,0
10159,1970,Graduation,Divorced,58710.0,0,1,2013-03-31,77,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,3,11,0,455,44,1,1185,31,0,1
1463,1958,Graduation,Single,45160.0,1,1,2014-03-29,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,92,56,2,21,4,0,0
5114,1965,Master,Married,74806.0,0,1,2012-12-19,1,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,3,11,0,557,49,1,965,16,0,3
4990,1954,Graduation,Married,59111.0,0,0,2013-05-02,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,3,11,0,423,60,0,869,21,0,3
4329,1984,PhD,Married,18988.0,1,0,2014-05-23,43,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,3,11,0,37,30,1,16,6,0,0
10936,1965,Graduation,Married,72190.0,0,0,2013-02-13,79,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,3,11,0,501,49,0,1947,16,0,3
4692,1976,Graduation,Married,7500.0,1,0,2012-08-01,19,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,3,11,1,697,38,1,71,12,1,0
7212,1966,Graduation,Married,44794.0,0,1,2014-06-08,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,3,11,0,21,48,1,65,6,0,0
6086,1955,Graduation,Married,80395.0,0,0,2013-11-23,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,3,11,0,218,59,0,1380,24,1,3
437,1976,Master,Divorced,75012.0,0,0,2014-01-25,41,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,3,11,0,155,38,0,1027,23,0,3
11171,1965,Master,Married,56962.0,2,1,2013-10-11,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,3,11,0,261,49,3,411,21,0,1
11101,1991,Graduation,Together,89891.0,0,0,2013-04-15,17,412,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0,3,11,0,440,23,0,836,26,1,2
5329,1949,PhD,Divorced,35946.0,1,1,2013-09-27,24,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,3,11,0,275,65,2,11,4,0,0
610,1953,PhD,Together,53593.0,1,1,2012-08-07,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,3,11,0,691,61,2,480,23,0,1
9384,1978,Graduation,Married,66373.0,1,1,2013-06-12,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,3,11,0,382,36,2,606,23,0,1
5956,1948,PhD,Divorced,45072.0,1,2,2013-10-16,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,3,11,0,256,66,3,284,16,0,1
10430,1973,Graduation,Divorced,89694.0,1,1,2013-10-09,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,3,11,0,263,41,2,1472,14,3,2
7875,1949,Graduation,Married,72025.0,0,0,2014-04-29,46,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,3,11,1,61,65,0,1677,26,3,2
7072,1973,Graduation,Married,67432.0,0,1,2013-03-29,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,3,11,0,457,41,1,1335,19,0,3
6255,1952,Master,Together,70545.0,0,1,2014-06-03,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,3,11,0,26,62,1,334,13,0,3
6516,1989,Basic,Married,17487.0,1,0,2013-03-18,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,3,11,0,468,25,1,18,4,0,0
5564,1969,Graduation,Together,62882.0,0,1,2012-08-09,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,3,11,0,689,45,1,1338,20,0,3
5682,1953,PhD,Single,64108.0,0,1,2013-03-23,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,3,11,0,463,61,1,1099,30,0,3
7458,1956,Master,Together,34941.0,1,1,2013-03-06,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,3,11,0,480,58,2,97,8,0,0
5237,1950,PhD,Single,48767.0,1,2,2014-01-01,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,3,11,0,179,64,3,63,9,0,0
7761,1978,2n Cycle,Together,38702.0,1,0,2013-08-01,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,3,11,0,332,36,1,109,9,0,0
5278,1964,Graduation,Married,82224.0,0,0,2014-01-25,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,3,11,0,155,50,0,902,21,1,2
3560,1952,Graduation,Together,83844.0,0,0,2013-05-12,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,3,11,0,413,62,0,1574,20,1,2
7235,1975,2n Cycle,Married,17003.0,1,0,2013-12-09,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,3,11,0,202,39,1,38,9,0,0
10548,1995,Graduation,Single,71163.0,0,0,2014-03-09,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,3,11,0,112,19,0,960,24,0,3
2281,1970,Graduation,Single,33697.0,1,0,2013-09-15,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,3,11,0,287,44,1,28,4,1,0
4073,1954,2n Cycle,Married,63564.0,0,0,2014-01-29,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,3,11,1,151,60,0,1215,28,1,2
6974,1972,PhD,Together,83443.0,0,0,2013-12-31,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,3,11,0,180,42,0,1497,22,0,3
7938,1958,PhD,Together,51518.0,0,1,2013-10-03,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,3,11,0,269,56,1,449,17,0,3
7094,1975,Graduation,Widow,58330.0,0,1,2013-12-25,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,3,11,0,186,39,1,1064,24,0,3
3667,1969,Graduation,Married,80952.0,0,0,2013-02-28,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,3,11,1,486,45,0,1757,25,3,2
7723,1979,Graduation,Together,75507.0,0,0,2014-05-02,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,3,11,0,58,35,0,1440,21,0,3
3870,1978,2n Cycle,Together,63855.0,0,0,2013-02-09,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,3,11,0,505,36,0,1006,24,0,3
4012,1972,PhD,Together,62220.0,0,1,2012-08-11,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,3,11,1,687,42,1,1226,23,0,1
5909,1964,Graduation,Married,58512.0,0,1,2013-09-19,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,3,11,0,283,50,1,1171,20,0,1
10470,1979,Master,Married,40662.0,1,0,2013-03-15,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,3,11,0,471,35,1,92,8,0,0
6488,1959,PhD,Married,38829.0,0,1,2014-04-06,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,3,11,0,84,55,1,99,8,0,0
10270,1981,2n Cycle,Married,35523.0,1,0,2013-10-03,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,3,11,0,269,33,1,66,8,0,0
6887,1967,Graduation,Single,79146.0,1,1,2014-04-24,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,3,11,0,66,47,2,564,19,0,1
6406,1988,Master,Married,78285.0,0,0,2013-10-28,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,3,11,0,244,26,0,1427,21,0,3
7573,1978,PhD,Single,31626.0,1,0,2013-05-10,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,3,11,1,415,36,1,86,6,1,0
4508,1952,Graduation,Single,75127.0,0,0,2014-05-22,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,3,11,0,38,62,0,833,19,0,3
221,1955,Graduation,Married,48726.0,0,1,2013-04-27,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,3,11,0,428,59,1,242,12,0,0
5331,1977,Graduation,Married,74985.0,0,0,2012-09-11,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,3,11,0,656,37,0,1869,17,0,3
1911,1987,Graduation,Together,67430.0,0,0,2012-09-05,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,3,11,0,662,27,0,1364,29,0,3
20,1965,2n Cycle,Married,46891.0,0,1,2013-09-01,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,3,11,0,301,49,1,183,8,0,0
8786,1956,Master,Married,62058.0,0,1,2013-05-26,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,3,11,0,399,58,1,450,18,0,1
10582,1979,Graduation,Married,72063.0,0,1,2013-07-03,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,3,11,0,361,35,1,758,21,0,3
1915,1951,PhD,Married,78939.0,0,0,2013-12-12,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,3,11,0,199,63,0,1507,20,0,3
8897,1965,Graduation,Single,42720.0,1,1,2013-04-24,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,3,11,1,431,49,2,654,25,0,1
2371,1972,Graduation,Married,33622.0,1,1,2013-04-13,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,3,11,0,442,42,2,81,9,0,0
4303,1957,PhD,Together,6835.0,0,1,2012-12-08,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,3,11,0,568,57,1,137,1,0,0
6825,1953,Graduation,Together,41452.0,1,1,2013-03-06,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,480,61,2,16,4,0,0
1072,1965,PhD,Single,40760.0,0,1,2013-08-30,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,3,11,0,303,49,1,93,8,0,0
4964,1958,PhD,Together,74250.0,0,0,2014-01-26,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,3,11,0,154,56,0,1158,18,0,3
2461,1955,Master,Single,51124.0,1,1,2013-12-18,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,3,11,0,193,59,2,43,6,0,0
10736,1971,Graduation,Single,72258.0,0,1,2013-09-12,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,3,11,0,290,43,1,1525,22,0,3
3194,1974,PhD,Single,71466.0,0,0,2014-04-05,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,3,11,0,85,40,0,1230,19,0,3
10839,1976,Graduation,Together,36283.0,1,1,2014-04-14,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,3,11,0,76,38,2,29,6,0,0
49,1970,Graduation,Single,20587.0,1,0,2014-05-11,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,3,11,0,49,44,1,25,5,0,0
4290,1972,Graduation,Married,30467.0,1,0,2014-03-19,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,102,42,1,24,4,0,0
10219,1972,Graduation,Together,31590.0,1,0,2013-06-18,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,3,11,0,376,42,1,38,5,0,0
4211,1986,Basic,Married,20425.0,1,0,2012-10-29,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,608,28,1,57,7,0,0
1135,1960,Master,Together,17144.0,1,1,2014-02-15,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,3,11,0,134,54,2,47,12,0,0
6299,1968,PhD,Divorced,42564.0,0,1,2013-01-02,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,3,11,1,543,46,1,813,24,1,1
10846,1978,Master,Married,43783.0,1,0,2014-05-29,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,3,11,0,31,36,1,629,22,1,1
347,1976,Graduation,Divorced,40780.0,0,1,2012-09-08,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,3,11,0,659,38,1,377,17,0,1
6543,1945,Master,Together,62847.0,0,0,2013-01-15,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,3,11,0,530,69,0,1612,14,0,3
10446,1957,PhD,Married,82017.0,0,0,2012-11-07,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,3,11,1,599,57,0,729,17,3,2
3479,1950,Graduation,Single,16813.0,0,0,2013-07-19,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,3,11,0,345,64,0,50,6,1,0
11075,1978,Graduation,Married,51267.0,1,1,2013-10-29,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,3,11,0,243,36,2,270,15,0,0
4442,1961,Graduation,Single,46524.0,0,1,2013-04-05,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,3,11,0,450,53,1,177,9,0,0
199,1962,Master,Single,45183.0,0,0,2013-01-20,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,3,11,0,525,52,0,315,13,1,0
6722,1954,PhD,Married,70421.0,0,1,2014-06-28,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,3,11,0,1,60,1,767,23,0,3
796,1965,2n Cycle,Divorced,60161.0,0,1,2012-10-23,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,3,11,0,614,49,1,1071,26,0,1
3749,1973,Graduation,Together,73926.0,0,0,2013-03-02,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,3,11,0,484,41,0,1580,24,0,3
8523,1968,Graduation,Married,19329.0,1,0,2013-12-14,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,3,11,0,197,46,1,60,10,0,0
310,1970,Master,Married,61872.0,0,1,2013-12-13,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,3,11,0,198,44,1,573,21,0,3
8629,1956,Graduation,Widow,46984.0,1,1,2013-03-26,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,3,11,0,460,58,2,41,5,0,0
236,1951,Graduation,Married,34838.0,1,1,2013-01-19,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,3,11,0,526,63,2,170,10,0,0
9930,1944,PhD,Single,82716.0,0,0,2013-11-05,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,3,11,0,236,70,0,1167,28,0,3
3483,1958,Graduation,Married,48192.0,0,0,2013-04-06,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,3,11,1,449,56,0,1526,25,3,2
4599,1976,Master,Married,49681.0,0,2,2013-11-04,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,3,11,0,237,38,2,458,21,0,1
7326,1971,Master,Married,56850.0,0,1,2014-03-23,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,3,11,0,98,43,1,63,6,0,0
7352,1957,Graduation,Married,55267.0,0,1,2013-10-21,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,3,11,0,251,57,1,405,17,0,3
2350,1972,Graduation,Married,59666.0,1,1,2013-03-22,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,3,11,0,464,42,2,1027,20,1,1
9145,1972,Graduation,Single,72504.0,0,1,2013-04-06,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,3,11,0,449,42,1,1478,22,0,3
2964,1981,Graduation,Married,26872.0,0,0,2013-10-16,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,3,11,0,256,33,0,72,5,0,0
5585,1972,Graduation,Single,21359.0,1,0,2013-04-20,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,3,11,1,435,42,1,48,7,0,0
9687,1975,Graduation,Single,73170.0,0,0,2014-05-31,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,3,11,0,29,39,0,726,16,0,3
3732,1955,Master,Married,52750.0,0,1,2013-02-04,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,3,11,0,510,59,1,860,27,0,1
6303,1986,PhD,Together,91820.0,0,0,2013-11-23,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,3,11,0,218,28,0,1497,22,0,3
11176,1970,PhD,Together,65968.0,0,1,2014-05-12,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,3,11,0,48,44,1,495,18,0,3
2986,1976,Graduation,Married,30772.0,1,1,2014-03-12,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,109,38,2,20,4,0,0
7462,1954,Graduation,Single,22507.0,0,0,2012-11-24,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,3,11,0,582,60,0,570,19,0,1
3900,1972,Graduation,Married,65685.0,0,1,2014-03-29,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,3,11,0,92,42,1,769,21,0,3
7034,1978,2n Cycle,Married,25804.0,1,0,2013-09-01,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,3,11,0,301,36,1,55,7,0,0
9493,1980,PhD,Single,76412.0,0,0,2013-05-05,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,3,11,1,420,34,0,1808,18,2,2
1143,1972,Graduation,Married,22063.0,1,0,2013-08-08,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,3,11,0,325,42,1,55,7,0,0
1,1961,Graduation,Single,57091.0,0,0,2014-06-15,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,3,11,1,14,53,0,577,18,1,3
3855,1963,Graduation,Married,22419.0,0,0,2013-04-18,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,3,11,0,437,51,0,162,8,0,0
5536,1959,Graduation,Together,87771.0,0,1,2013-05-22,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,3,11,1,403,55,1,1957,20,4,2
5989,1959,2n Cycle,Divorced,78353.0,0,1,2013-04-16,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,3,11,0,439,55,1,1576,24,0,3
9499,1954,Graduation,Married,93404.0,1,2,2013-05-07,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,3,11,0,418,60,3,1616,17,2,2
6768,1962,Graduation,Divorced,37859.0,1,2,2013-01-12,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,3,11,0,533,52,3,36,6,0,0
2150,1958,PhD,Widow,80995.0,0,1,2013-05-11,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,3,11,0,414,56,1,1482,22,0,3
6646,1984,Graduation,Together,16529.0,1,0,2014-03-01,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,3,11,0,120,30,1,22,5,0,0
4887,1976,PhD,Divorced,55412.0,1,1,2013-11-22,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,3,11,0,219,38,2,63,6,0,0
8560,1992,Graduation,Single,48789.0,0,0,2012-09-10,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,3,11,0,657,22,0,680,18,0,3
3321,1967,PhD,Together,56575.0,0,2,2013-05-05,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,3,11,0,420,47,2,542,20,0,1
11003,1980,2n Cycle,Together,25130.0,1,0,2013-10-02,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,3,11,0,270,34,1,50,7,0,0
10402,1967,Graduation,Married,35441.0,1,1,2013-02-14,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,500,47,2,39,6,0,0
9904,1956,Graduation,Married,71391.0,0,1,2013-03-29,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,3,11,0,457,58,1,1043,28,0,3
6141,1972,Master,Single,49494.0,1,0,2013-04-25,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,3,11,0,430,42,1,385,14,0,0
5687,1980,Graduation,Divorced,81702.0,0,0,2012-09-23,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,3,11,0,644,34,0,1633,27,0,3
10856,1980,2n Cycle,Single,45889.0,0,1,2013-07-02,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,3,11,0,362,34,1,46,5,0,0
5121,1977,Graduation,Single,56628.0,0,1,2014-03-21,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,3,11,0,100,37,1,761,20,1,3
4186,1950,Graduation,Together,34026.0,1,1,2013-08-05,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,3,11,0,328,64,2,76,9,0,0
368,1974,Graduation,Married,40049.0,0,1,2012-11-29,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,3,11,0,577,40,1,290,14,0,0
